0.021104274;2.2148616
0.021104274;2.1753359
0.021104274;2.1753359
0.021104274;2.1753359
0.021104274;2.2148616
0.021105818;2.1753359
0.021105818;2.1753359
0.021105818;2.1753359
0.021105818;2.2148616
0.021105818;2.1753359
0.021105818;2.2148616
0.021105818;2.1753359
0.021107363;2.1753359
0.021107363;2.2148616
0.021107363;2.1753359
0.021107363;2.1753359
0.021107363;2.2148616
0.021107363;2.1753359
0.021107363;2.1753359
0.021107363;2.1753359
0.021107363;2.1753359
0.021108905;2.2148616
0.021108905;2.1753359
0.021108905;2.1753359
0.021108905;2.1753359
0.021110449;2.1753359
0.021111993;2.2148616
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021111993;2.2148616
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.2148616
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021110449;2.2148616
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.2148616
0.021110449;2.1753359
0.021110449;2.2148616
0.021110449;2.1753359
0.021108905;2.1753359
0.021108905;2.1753359
0.021108905;2.1358104
0.021108905;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021108905;2.1358104
0.021108905;2.1753359
0.021108905;2.1753359
0.021108905;2.1753359
0.021108905;2.1753359
0.021108905;2.1753359
0.021110449;2.1753359
0.021110449;2.2148616
0.021108905;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021111993;2.1753359
0.021110449;2.1753359
0.021110449;2.1753359
0.021110449;0.040948618
0.021110449;0.0014229249
0.021110449;0.0014229249
0.021110449;0.040948618
0.021110449;0.0014229249
0.021108905;0.040948618
0.021108905;0.040948618
0.021108905;0.040948618
0.021108905;0.040948618
0.021108905;0.040948618
0.021108905;0.0014229249
0.021107363;0.0014229249
0.021107363;0.040948618
0.021107363;0.0014229249
0.021107363;0.0014229249
0.021107363;0.040948618
0.021107363;0.040948618
0.021107363;0.0014229249
0.021107363;0.040948618
0.021107363;0.040948618
0.021107363;0.0014229249
0.021107363;0.0014229249
0.021107363;0.0014229249
0.021108905;0.040948618
0.021110449;0.0014229249
0.021108905;0.040948618
0.021110449;0.0014229249
0.021111993;0.0014229249
0.021111993;0.0014229249
0.021113537;0.040948618
0.021113537;0.0014229249
0.021113537;0.040948618
0.021115081;0.040948618
0.021115081;0.0014229249
0.021116626;0.0014229249
0.02111817;0.040948618
0.02111817;0.040948618
0.021119714;0.0014229249
0.021119714;0.040948618
0.021119714;0.040948618
0.02111817;0.0014229249
0.02111817;0.0014229249
0.021115081;0.040948618
0.021107363;0.040948618
0.021098098;0.040948618
0.021084202;0.0014229249
0.021062586;0.040948618
0.021031708;0.040948618
0.02099002;0.040948618
0.020932892;0.040948618
0.020860326;0.0014229249
0.020766145;0.0014229249
0.020648802;0.040948618
0.020505212;0.040948618
0.020332288;0.0014229249
0.020123851;0.040948618
0.019869097;0.040948618
0.019566476;0.040948618
0.019211363;0.0014229249
0.018782139;0.040948618
0.018281892;0.0014229249
0.017756941;0.040948618
0.017218096;0.040948618
0.016611313;0.0014229249
0.015927335;0.040948618
0.015187772;0.0014229249
0.014455928;0.0014229249
0.013688575;0.0014229249
0.01284711;0.040948618
0.011990205;0.0014229249
0.011128669;0.040948618
0.0102625;0.040948618
0.0093947873;0.040948618
0.0085564107;0.0014229249
0.0077566328;0.040948618
0.006964575;0.0014229249
0.0061925887;0.0014229249
0.0054391306;0.0014229249
0.0047397111;0.0014229249
0.0040866109;0.0014229249
0.003455126;0.040948618
0.0028514329;0.040948618
0.0022755312;0.040948618
0.0017721961;0.040948618
0.0013460597;0.040948618
0.00096624257;0.040948618
0.00062811264;0.0014229249
0.00032703805;0.0014229249
6.3018771e-005;0.040948618
-0.00016548912;0.040948618
-0.00036002963;0.0014229249
-0.00052986661;0.0014229249
-0.000673456;0.0014229249
-0.00079542986;0.040948618
-0.00089578802;0.040948618
-0.0009760746;0.040948618
-0.0010393774;0.0014229249
-0.0010903286;0.040948618
-0.0011273839;0.0014229249
-0.0011567194;0.0014229249
-0.001176791;0.0014229249
